iter	F1	Logloss
0	0.8812260536	0.5490331031
1	0.9251870324	0.4606606998
2	0.9426433915	0.393849034
3	0.9464508095	0.343715571
4	0.9539227895	0.3068788901
5	0.9625	0.2788442931
6	0.9651741294	0.2492842746
7	0.9676616915	0.2284923334
8	0.9713574097	0.21205311
9	0.9726368159	0.1975310219
10	0.9776674938	0.1820349457
11	0.9776119403	0.1713901258
12	0.9825436409	0.1607227981
13	0.9813200498	0.1529472399
14	0.9825870647	0.1460025931
15	0.9813664596	0.1379538202
16	0.9813200498	0.1300223973
17	0.9825436409	0.1241494885
18	0.9875311721	0.1171597152
19	0.9887640449	0.1110323992
20	0.99	0.1050280905
21	0.992481203	0.1004752162
22	0.9912390488	0.09655030786
23	0.992481203	0.09367813753
24	0.9975	0.08902083161
25	0.9962546816	0.0851149041
26	0.9975	0.08178507431
27	0.9975	0.07865480481
28	0.9975	0.07600262268
29	0.9975	0.07356733012
30	0.9987484355	0.0708236371
31	0.9987484355	0.06898976972
32	0.9987484355	0.06634519939
33	0.9987484355	0.06377274317
34	0.9987484355	0.06208768288
35	0.9987484355	0.06005192835
36	0.9987484355	0.05822645498
37	0.9987484355	0.05693657037
38	0.9987484355	0.05514512253
39	0.9987484355	0.05382637174
40	0.9987484355	0.05249220898
41	0.9987484355	0.05131305353
42	0.9987484355	0.05028834617
43	0.9987484355	0.04921386857
44	0.9987484355	0.04773431972
45	0.9987484355	0.04663686027
46	1	0.0451410597
47	1	0.04396309616
48	1	0.04278105462
49	1	0.04183323194
50	1	0.04056151904
51	1	0.03954988647
52	1	0.03864322368
53	1	0.03767530325
54	1	0.03675711793
55	1	0.03592760553
56	1	0.03507354716
57	1	0.03422490154
58	1	0.03352615096
59	1	0.03291487875
60	1	0.0322853737
61	1	0.03130680612
62	1	0.03074184616
63	1	0.03015071002
64	1	0.02947865826
65	1	0.02897703619
66	1	0.02850741441
67	1	0.0280149967
68	1	0.02753994374
69	1	0.02695557502
70	1	0.02650104509
71	1	0.02608599146
72	1	0.02550694838
73	1	0.02505264589
74	1	0.02463381242
75	1	0.02429473151
76	1	0.0237728018
77	1	0.02338902829
78	1	0.02306134695
79	1	0.02282444345
80	1	0.0224450888
81	1	0.02201213587
82	1	0.02172258856
83	1	0.02140929706
84	1	0.02108663308
85	1	0.02075270934
86	1	0.02055034471
87	1	0.02032073705
88	1	0.01999291682
89	1	0.01966957709
90	1	0.01939307585
91	1	0.01916689574
92	1	0.01896727797
93	1	0.01878330331
94	1	0.01845815664
95	1	0.01819609731
96	1	0.01796525312
97	1	0.01776291823
98	1	0.01748935798
99	1	0.01732111643
100	1	0.01714501677
101	1	0.01696263649
102	1	0.01676819951
103	1	0.01660116652
104	1	0.01636288008
105	1	0.01617873274
106	1	0.01602119078
107	1	0.01590018463
108	1	0.01574668317
109	1	0.01559378068
110	1	0.01539994955
111	1	0.01522580366
112	1	0.01507806755
113	1	0.01491084163
114	1	0.01478224609
115	1	0.01462238114
116	1	0.01450501603
117	1	0.01435466731
118	1	0.01421166863
119	1	0.01405986666
120	1	0.01395733362
121	1	0.01377741373
122	1	0.0136408799
123	1	0.01351518664
124	1	0.01334449526
125	1	0.0131683888
126	1	0.01304483435
127	1	0.01293595005
128	1	0.012814636
129	1	0.01271578785
130	1	0.01259628037
131	1	0.01248707021
132	1	0.01247659312
133	1	0.0123247771
134	1	0.0122198953
135	1	0.01211121217
136	1	0.01199573032
137	1	0.01189046976
138	1	0.01178288466
139	1	0.01166954493
140	1	0.01157290947
141	1	0.0114866599
142	1	0.01139564844
143	1	0.01131383073
144	1	0.01122011055
145	1	0.01112613043
146	1	0.01104900841
147	1	0.01093557094
148	1	0.01085007903
149	1	0.01071551963
150	1	0.01061634243
151	1	0.01052419844
152	1	0.01040627885
153	1	0.01032757658
154	1	0.01025063428
155	1	0.01016399549
156	1	0.01009701234
157	1	0.01002261837
158	1	0.009929282806
159	1	0.0098357036
160	1	0.009743680801
161	1	0.009679268793
162	1	0.009593136066
163	1	0.009527250788
164	1	0.009470353457
165	1	0.00941567143
166	1	0.00933803899
167	1	0.009259808059
168	1	0.009189448943
169	1	0.009130953844
170	1	0.009074353581
171	1	0.009004429194
172	1	0.008941663873
173	1	0.008883617311
174	1	0.008817695593
175	1	0.008752500154
176	1	0.008686028193
177	1	0.00863872608
178	1	0.008593003461
179	1	0.008530363674
180	1	0.008470308443
181	1	0.008429023891
182	1	0.008373447219
183	1	0.008332902273
184	1	0.008282865689
185	1	0.008230345321
186	1	0.008182015446
187	1	0.008139107919
188	1	0.008088445918
189	1	0.00805036383
190	1	0.008014491
191	1	0.007974097811
192	1	0.007922202489
193	1	0.007880570951
194	1	0.007836611611
195	1	0.007777472432
196	1	0.007742254838
197	1	0.007687591702
198	1	0.007647185756
199	1	0.00759304084
200	1	0.00753821188
201	1	0.007504423811
202	1	0.007479607698
203	1	0.007426443828
204	1	0.007385963542
205	1	0.007353868876
206	1	0.007315120468
207	1	0.007276461705
208	1	0.007244650277
209	1	0.007206801485
210	1	0.007151550106
211	1	0.007138813001
212	1	0.007106146871
213	1	0.007076570977
214	1	0.007035107732
215	1	0.007002976666
216	1	0.006954580108
217	1	0.006909036843
218	1	0.006867616333
219	1	0.00681274653
220	1	0.006789045192
221	1	0.006754880216
222	1	0.006721324159
223	1	0.006697259642
224	1	0.006669112101
